id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6gTrbqZnyljwXdYQTyBkSx,0.728,0.718,8,-5.281,0,0.0501,0.0848,0.0,0.0579,0.733,95.922,audio_features,spotify:track:6gTrbqZnyljwXdYQTyBkSx,https://api.spotify.com/v1/tracks/6gTrbqZnyljwXdYQTyBkSx,https://api.spotify.com/v1/audio-analysis/6gTrbqZnyljwXdYQTyBkSx,219467,4
12dU3vAh6AFoJkisorfoUl,0.328,0.936,0,-3.254,1,0.0628,0.0665,2.61e-06,0.165,0.31,162.97,audio_features,spotify:track:12dU3vAh6AFoJkisorfoUl,https://api.spotify.com/v1/tracks/12dU3vAh6AFoJkisorfoUl,https://api.spotify.com/v1/audio-analysis/12dU3vAh6AFoJkisorfoUl,289560,4
1qzHqfvKrZWo6dVHM1dXrj,0.429,0.18,10,-10.694,1,0.0551,0.864,4.4e-06,0.104,0.485,170.645,audio_features,spotify:track:1qzHqfvKrZWo6dVHM1dXrj,https://api.spotify.com/v1/tracks/1qzHqfvKrZWo6dVHM1dXrj,https://api.spotify.com/v1/audio-analysis/1qzHqfvKrZWo6dVHM1dXrj,154800,3
5KTJJnSs2H1p5SaBXsG0Hb,0.389,0.575,0,-6.699,1,0.0313,0.0454,2.78e-05,0.563,0.123,142.976,audio_features,spotify:track:5KTJJnSs2H1p5SaBXsG0Hb,https://api.spotify.com/v1/tracks/5KTJJnSs2H1p5SaBXsG0Hb,https://api.spotify.com/v1/audio-analysis/5KTJJnSs2H1p5SaBXsG0Hb,409147,4
7GsLrzsAash4bp75SltRaN,0.85,0.468,2,-9.09,0,0.039,0.547,0.0667,0.106,0.76,106.974,audio_features,spotify:track:7GsLrzsAash4bp75SltRaN,https://api.spotify.com/v1/tracks/7GsLrzsAash4bp75SltRaN,https://api.spotify.com/v1/audio-analysis/7GsLrzsAash4bp75SltRaN,160907,4
0wz1LjDb9ZNEYwOmDJ3Q4b,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,audio_features,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,https://api.spotify.com/v1/tracks/0wz1LjDb9ZNEYwOmDJ3Q4b,https://api.spotify.com/v1/audio-analysis/0wz1LjDb9ZNEYwOmDJ3Q4b,149373,4
5HYSOEDwblGTVSh88TZnet,0.763,0.494,11,-6.857,0,0.0487,0.965,0.00173,0.173,0.347,88.011,audio_features,spotify:track:5HYSOEDwblGTVSh88TZnet,https://api.spotify.com/v1/tracks/5HYSOEDwblGTVSh88TZnet,https://api.spotify.com/v1/audio-analysis/5HYSOEDwblGTVSh88TZnet,147304,4
7AL1pxI9IwHoXs98G0T8cC,0.676,0.19,0,-16.696,1,0.0482,0.853,0.000472,0.085,0.233,120.093,audio_features,spotify:track:7AL1pxI9IwHoXs98G0T8cC,https://api.spotify.com/v1/tracks/7AL1pxI9IwHoXs98G0T8cC,https://api.spotify.com/v1/audio-analysis/7AL1pxI9IwHoXs98G0T8cC,165973,4
22ML0MuFKfw16WejbxsLOy,0.466,0.588,5,-10.666,0,0.0812,0.285,9.94e-06,0.0535,0.882,156.131,audio_features,spotify:track:22ML0MuFKfw16WejbxsLOy,https://api.spotify.com/v1/tracks/22ML0MuFKfw16WejbxsLOy,https://api.spotify.com/v1/audio-analysis/22ML0MuFKfw16WejbxsLOy,209360,4
4fv9HM6Uefi8RCkz2ZK0Ia,0.442,0.358,2,-8.484,1,0.0304,0.488,6.45e-05,0.091,0.377,175.005,audio_features,spotify:track:4fv9HM6Uefi8RCkz2ZK0Ia,https://api.spotify.com/v1/tracks/4fv9HM6Uefi8RCkz2ZK0Ia,https://api.spotify.com/v1/audio-analysis/4fv9HM6Uefi8RCkz2ZK0Ia,213813,4
1i6N76fftMZhijOzFQ5ZtL,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,audio_features,spotify:track:1i6N76fftMZhijOzFQ5ZtL,https://api.spotify.com/v1/tracks/1i6N76fftMZhijOzFQ5ZtL,https://api.spotify.com/v1/audio-analysis/1i6N76fftMZhijOzFQ5ZtL,261413,4
5HAzWRAeTsBqBSViqrb3ZW,0.807,0.818,3,-6.459,1,0.206,0.0381,0.0,0.485,0.536,155.964,audio_features,spotify:track:5HAzWRAeTsBqBSViqrb3ZW,https://api.spotify.com/v1/tracks/5HAzWRAeTsBqBSViqrb3ZW,https://api.spotify.com/v1/audio-analysis/5HAzWRAeTsBqBSViqrb3ZW,203123,4
57MIe0B1CMp9qI1R8RamiF,0.801,0.0843,7,-18.192,0,0.0894,0.986,0.923,0.111,0.13,89.94,audio_features,spotify:track:57MIe0B1CMp9qI1R8RamiF,https://api.spotify.com/v1/tracks/57MIe0B1CMp9qI1R8RamiF,https://api.spotify.com/v1/audio-analysis/57MIe0B1CMp9qI1R8RamiF,89060,4
0MKb6jtMMFY0FZNg6P3dAI,0.69,0.555,1,-7.028,0,0.0567,0.00227,0.717,0.911,0.802,91.027,audio_features,spotify:track:0MKb6jtMMFY0FZNg6P3dAI,https://api.spotify.com/v1/tracks/0MKb6jtMMFY0FZNg6P3dAI,https://api.spotify.com/v1/audio-analysis/0MKb6jtMMFY0FZNg6P3dAI,147692,4
0mHyWYXmmCB9iQyK18m3FQ,0.487,0.246,9,-14.104,0,0.0376,0.414,0.0,0.0983,0.0562,61.084,audio_features,spotify:track:0mHyWYXmmCB9iQyK18m3FQ,https://api.spotify.com/v1/tracks/0mHyWYXmmCB9iQyK18m3FQ,https://api.spotify.com/v1/audio-analysis/0mHyWYXmmCB9iQyK18m3FQ,251107,4
5p3JunprHCxClJjOmcLV8G,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,audio_features,spotify:track:5p3JunprHCxClJjOmcLV8G,https://api.spotify.com/v1/tracks/5p3JunprHCxClJjOmcLV8G,https://api.spotify.com/v1/audio-analysis/5p3JunprHCxClJjOmcLV8G,254173,4
19cL3SOKpwnwoKkII7U3Wh,0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,audio_features,spotify:track:19cL3SOKpwnwoKkII7U3Wh,https://api.spotify.com/v1/tracks/19cL3SOKpwnwoKkII7U3Wh,https://api.spotify.com/v1/audio-analysis/19cL3SOKpwnwoKkII7U3Wh,218228,4
0x2wtJbtJrox3SDmnMj97x,0.554,0.74,9,-7.706,1,0.0803,0.698,6.9e-05,0.225,0.804,133.363,audio_features,spotify:track:0x2wtJbtJrox3SDmnMj97x,https://api.spotify.com/v1/tracks/0x2wtJbtJrox3SDmnMj97x,https://api.spotify.com/v1/audio-analysis/0x2wtJbtJrox3SDmnMj97x,267173,4
5LYJ631w9ps5h9tdvac7yP,0.74,0.923,1,-5.082,1,0.0369,0.105,0.000163,0.0825,0.93,128.871,audio_features,spotify:track:5LYJ631w9ps5h9tdvac7yP,https://api.spotify.com/v1/tracks/5LYJ631w9ps5h9tdvac7yP,https://api.spotify.com/v1/audio-analysis/5LYJ631w9ps5h9tdvac7yP,305867,4
4T6HLdP6OcAtqC6tGnQelG,0.686,0.688,6,-4.981,0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,audio_features,spotify:track:4T6HLdP6OcAtqC6tGnQelG,https://api.spotify.com/v1/tracks/4T6HLdP6OcAtqC6tGnQelG,https://api.spotify.com/v1/audio-analysis/4T6HLdP6OcAtqC6tGnQelG,212373,4
5z75fXqSd5jhRsV543Trxh,0.537,0.407,0,-9.657,1,0.0284,0.371,0.00704,0.144,0.208,86.009,audio_features,spotify:track:5z75fXqSd5jhRsV543Trxh,https://api.spotify.com/v1/tracks/5z75fXqSd5jhRsV543Trxh,https://api.spotify.com/v1/audio-analysis/5z75fXqSd5jhRsV543Trxh,243987,4
5toMd2ut4p2qzPoDx1OveN,0.716,0.455,5,-11.009,1,0.0495,0.299,0.0247,0.173,0.727,78.011,audio_features,spotify:track:5toMd2ut4p2qzPoDx1OveN,https://api.spotify.com/v1/tracks/5toMd2ut4p2qzPoDx1OveN,https://api.spotify.com/v1/audio-analysis/5toMd2ut4p2qzPoDx1OveN,105000,4
2G6pvEfrwrJZS6NgqS3DqX,0.736,0.719,3,-9.311,1,0.0313,0.42,0.000851,0.35,0.657,113.228,audio_features,spotify:track:2G6pvEfrwrJZS6NgqS3DqX,https://api.spotify.com/v1/tracks/2G6pvEfrwrJZS6NgqS3DqX,https://api.spotify.com/v1/audio-analysis/2G6pvEfrwrJZS6NgqS3DqX,224800,4
18URo35acNKRTHfEdjTcGn,0.602,0.877,4,-6.606,1,0.0515,0.000343,0.635,0.0551,0.617,123.679,audio_features,spotify:track:18URo35acNKRTHfEdjTcGn,https://api.spotify.com/v1/tracks/18URo35acNKRTHfEdjTcGn,https://api.spotify.com/v1/audio-analysis/18URo35acNKRTHfEdjTcGn,247962,4
7fH9ZS8gezOtky5bkYHvCN,0.437,0.586,4,-6.708,1,0.0274,0.151,3.13e-06,0.0996,0.252,150.14,audio_features,spotify:track:7fH9ZS8gezOtky5bkYHvCN,https://api.spotify.com/v1/tracks/7fH9ZS8gezOtky5bkYHvCN,https://api.spotify.com/v1/audio-analysis/7fH9ZS8gezOtky5bkYHvCN,265733,4
7BD50ATrF3Vab5FQy7vtK8,0.577,0.462,2,-7.989,1,0.0279,0.128,0.0,0.0822,0.258,128.303,audio_features,spotify:track:7BD50ATrF3Vab5FQy7vtK8,https://api.spotify.com/v1/tracks/7BD50ATrF3Vab5FQy7vtK8,https://api.spotify.com/v1/audio-analysis/7BD50ATrF3Vab5FQy7vtK8,266973,4
0mVTT4eqN3TbcieL6ShnDH,0.481,0.589,4,-10.471,1,0.0461,0.81,0.0,0.249,0.666,117.7,audio_features,spotify:track:0mVTT4eqN3TbcieL6ShnDH,https://api.spotify.com/v1/tracks/0mVTT4eqN3TbcieL6ShnDH,https://api.spotify.com/v1/audio-analysis/0mVTT4eqN3TbcieL6ShnDH,185400,4
5QUeSXjTMHbq1fW5da2waF,0.547,0.38,5,-9.521,1,0.0282,0.865,0.152,0.107,0.395,83.579,audio_features,spotify:track:5QUeSXjTMHbq1fW5da2waF,https://api.spotify.com/v1/tracks/5QUeSXjTMHbq1fW5da2waF,https://api.spotify.com/v1/audio-analysis/5QUeSXjTMHbq1fW5da2waF,160926,4
4pdLyulbYLCrPmDzWWeJIZ,0.499,0.246,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.468,audio_features,spotify:track:4pdLyulbYLCrPmDzWWeJIZ,https://api.spotify.com/v1/tracks/4pdLyulbYLCrPmDzWWeJIZ,https://api.spotify.com/v1/audio-analysis/4pdLyulbYLCrPmDzWWeJIZ,181667,3
51TG9W3y9qyO8BY5RXKgnZ,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,audio_features,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/tracks/51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/audio-analysis/51TG9W3y9qyO8BY5RXKgnZ,246733,4
54flyrjcdnQdco7300avMJ,0.693,0.497,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308,audio_features,spotify:track:54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/audio-analysis/54flyrjcdnQdco7300avMJ,122067,4
5VZwMq6yaFb04PCTfdNY3K,0.477,0.859,0,-8.625,1,0.0387,0.000333,0.000155,0.265,0.629,91.009,audio_features,spotify:track:5VZwMq6yaFb04PCTfdNY3K,https://api.spotify.com/v1/tracks/5VZwMq6yaFb04PCTfdNY3K,https://api.spotify.com/v1/audio-analysis/5VZwMq6yaFb04PCTfdNY3K,280213,4
4mnOVRRXsaqg9Nb041xR8u,0.592,0.473,8,-9.834,1,0.0354,0.681,0.0,0.0732,0.741,203.989,audio_features,spotify:track:4mnOVRRXsaqg9Nb041xR8u,https://api.spotify.com/v1/tracks/4mnOVRRXsaqg9Nb041xR8u,https://api.spotify.com/v1/audio-analysis/4mnOVRRXsaqg9Nb041xR8u,249360,4
2P38H0wA557qiDpZ09M2dn,0.49,0.832,3,-5.559,1,0.0352,0.00154,0.000453,0.336,0.407,142.001,audio_features,spotify:track:2P38H0wA557qiDpZ09M2dn,https://api.spotify.com/v1/tracks/2P38H0wA557qiDpZ09M2dn,https://api.spotify.com/v1/audio-analysis/2P38H0wA557qiDpZ09M2dn,243240,4
30QD4VRP9yEneOh0eGTrtJ,0.462,0.15,8,-13.531,1,0.0522,0.984,0.000902,0.105,0.19,98.66,audio_features,spotify:track:30QD4VRP9yEneOh0eGTrtJ,https://api.spotify.com/v1/tracks/30QD4VRP9yEneOh0eGTrtJ,https://api.spotify.com/v1/audio-analysis/30QD4VRP9yEneOh0eGTrtJ,207600,3
34ceTg8ChN5HjrqiIYCn9Q,0.673,0.683,1,-5.693,1,0.115,0.522,0.0,0.235,0.713,171.86,audio_features,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q,232000,4
2Y67qsABsPKMrvCxPCzL6r,0.494,0.348,9,-9.791,0,0.03,0.652,1.07e-05,0.0859,0.134,104.923,audio_features,spotify:track:2Y67qsABsPKMrvCxPCzL6r,https://api.spotify.com/v1/tracks/2Y67qsABsPKMrvCxPCzL6r,https://api.spotify.com/v1/audio-analysis/2Y67qsABsPKMrvCxPCzL6r,184963,3
3nFJbZCHP4d9vduKjJLdBL,0.734,0.586,2,-11.866,1,0.129,0.125,0.0,0.0367,0.762,109.933,audio_features,spotify:track:3nFJbZCHP4d9vduKjJLdBL,https://api.spotify.com/v1/tracks/3nFJbZCHP4d9vduKjJLdBL,https://api.spotify.com/v1/audio-analysis/3nFJbZCHP4d9vduKjJLdBL,230467,4
4F01HOLdVKrIfH6LwOi07f,0.671,0.671,10,-11.894,1,0.0558,0.00589,0.00676,0.277,0.707,131.329,audio_features,spotify:track:4F01HOLdVKrIfH6LwOi07f,https://api.spotify.com/v1/tracks/4F01HOLdVKrIfH6LwOi07f,https://api.spotify.com/v1/audio-analysis/4F01HOLdVKrIfH6LwOi07f,209800,4
3iuShBhnG9ZcigbWhaD0ho,0.466,0.536,8,-7.143,1,0.0345,0.703,0.0,0.247,0.216,134.023,audio_features,spotify:track:3iuShBhnG9ZcigbWhaD0ho,https://api.spotify.com/v1/tracks/3iuShBhnG9ZcigbWhaD0ho,https://api.spotify.com/v1/audio-analysis/3iuShBhnG9ZcigbWhaD0ho,251307,4
34iOH7LY3vme5rQxsVILZ4,0.527,0.923,2,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,audio_features,spotify:track:34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/tracks/34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/audio-analysis/34iOH7LY3vme5rQxsVILZ4,208453,4
3QcuZo6WLcFkqqLmDs0d95,0.48,0.626,5,-8.406,1,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,audio_features,spotify:track:3QcuZo6WLcFkqqLmDs0d95,https://api.spotify.com/v1/tracks/3QcuZo6WLcFkqqLmDs0d95,https://api.spotify.com/v1/audio-analysis/3QcuZo6WLcFkqqLmDs0d95,199907,4
6NvRxjfYkkT2SpirAlmsjH,0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,audio_features,spotify:track:6NvRxjfYkkT2SpirAlmsjH,https://api.spotify.com/v1/tracks/6NvRxjfYkkT2SpirAlmsjH,https://api.spotify.com/v1/audio-analysis/6NvRxjfYkkT2SpirAlmsjH,278707,4
2iptAVf9jZerlywLwiGhak,0.453,0.911,2,-3.775,0,0.0382,0.00554,0.0,0.0627,0.218,137.011,audio_features,spotify:track:2iptAVf9jZerlywLwiGhak,https://api.spotify.com/v1/tracks/2iptAVf9jZerlywLwiGhak,https://api.spotify.com/v1/audio-analysis/2iptAVf9jZerlywLwiGhak,186147,4
7y4CK8bbzxpyKu73WOvgHJ,0.305,0.824,1,-8.33,1,0.0354,0.51,0.00292,0.272,0.921,179.404,audio_features,spotify:track:7y4CK8bbzxpyKu73WOvgHJ,https://api.spotify.com/v1/tracks/7y4CK8bbzxpyKu73WOvgHJ,https://api.spotify.com/v1/audio-analysis/7y4CK8bbzxpyKu73WOvgHJ,288160,4
315YiOWf8Yy7gOEOLpyWQs,0.625,0.705,2,-3.444,1,0.122,0.0748,7.77e-06,0.493,0.48,129.875,audio_features,spotify:track:315YiOWf8Yy7gOEOLpyWQs,https://api.spotify.com/v1/tracks/315YiOWf8Yy7gOEOLpyWQs,https://api.spotify.com/v1/audio-analysis/315YiOWf8Yy7gOEOLpyWQs,90227,4
6CrDKo6rDlBkbBFHCwmY0u,0.582,0.842,11,-11.296,0,0.0667,0.0344,0.00183,0.316,0.832,126.102,audio_features,spotify:track:6CrDKo6rDlBkbBFHCwmY0u,https://api.spotify.com/v1/tracks/6CrDKo6rDlBkbBFHCwmY0u,https://api.spotify.com/v1/audio-analysis/6CrDKo6rDlBkbBFHCwmY0u,234427,4
5PIveStlGgjVL54GpVcqxr,0.815,0.521,5,-8.178,0,0.136,0.0105,0.0,0.0509,0.887,90.079,audio_features,spotify:track:5PIveStlGgjVL54GpVcqxr,https://api.spotify.com/v1/tracks/5PIveStlGgjVL54GpVcqxr,https://api.spotify.com/v1/audio-analysis/5PIveStlGgjVL54GpVcqxr,214853,4
4mRSbPLnOm54ttkTYvxxSY,0.557,0.501,2,-10.827,0,0.0269,0.666,0.837,0.117,0.271,139.149,audio_features,spotify:track:4mRSbPLnOm54ttkTYvxxSY,https://api.spotify.com/v1/tracks/4mRSbPLnOm54ttkTYvxxSY,https://api.spotify.com/v1/audio-analysis/4mRSbPLnOm54ttkTYvxxSY,281011,4
5nFyaoBWwwMJ9fv33tZ2MB,0.633,0.793,10,-4.126,1,0.055,0.0537,0.0,0.16,0.414,103.97,audio_features,spotify:track:5nFyaoBWwwMJ9fv33tZ2MB,https://api.spotify.com/v1/tracks/5nFyaoBWwwMJ9fv33tZ2MB,https://api.spotify.com/v1/audio-analysis/5nFyaoBWwwMJ9fv33tZ2MB,219520,4
4RNLO9wJ1cj7WnFToSjvUx,0.23,0.163,6,-14.909,1,0.0351,0.97,0.00424,0.262,0.102,102.777,audio_features,spotify:track:4RNLO9wJ1cj7WnFToSjvUx,https://api.spotify.com/v1/tracks/4RNLO9wJ1cj7WnFToSjvUx,https://api.spotify.com/v1/audio-analysis/4RNLO9wJ1cj7WnFToSjvUx,165027,3
3kiKvrMonNxyh8nzkhCrbU,0.717,0.524,6,-5.085,0,0.334,0.19,0.00157,0.157,0.644,99.497,audio_features,spotify:track:3kiKvrMonNxyh8nzkhCrbU,https://api.spotify.com/v1/tracks/3kiKvrMonNxyh8nzkhCrbU,https://api.spotify.com/v1/audio-analysis/3kiKvrMonNxyh8nzkhCrbU,264253,4
1ipcb9qXpSHWhSUvdxJhsx,0.677,0.724,2,-8.992,1,0.0245,0.143,0.000101,0.158,0.697,90.392,audio_features,spotify:track:1ipcb9qXpSHWhSUvdxJhsx,https://api.spotify.com/v1/tracks/1ipcb9qXpSHWhSUvdxJhsx,https://api.spotify.com/v1/audio-analysis/1ipcb9qXpSHWhSUvdxJhsx,212640,4
0ar0qMbkBSB1TbiB9ftxOV,0.442,0.786,2,-4.594,1,0.0296,0.193,3.87e-05,0.233,0.257,135.996,audio_features,spotify:track:0ar0qMbkBSB1TbiB9ftxOV,https://api.spotify.com/v1/tracks/0ar0qMbkBSB1TbiB9ftxOV,https://api.spotify.com/v1/audio-analysis/0ar0qMbkBSB1TbiB9ftxOV,240893,4
0vtJ9Dq53hfXE3KyP1yPni,0.688,0.489,0,-7.848,1,0.0378,0.00053,0.00292,0.143,0.364,94.27,audio_features,spotify:track:0vtJ9Dq53hfXE3KyP1yPni,https://api.spotify.com/v1/tracks/0vtJ9Dq53hfXE3KyP1yPni,https://api.spotify.com/v1/audio-analysis/0vtJ9Dq53hfXE3KyP1yPni,183000,4
21YENUOMMU5qHiILCjRwQP,0.577,0.721,7,-8.103,1,0.0625,0.0986,0.0,0.315,0.781,148.054,audio_features,spotify:track:21YENUOMMU5qHiILCjRwQP,https://api.spotify.com/v1/tracks/21YENUOMMU5qHiILCjRwQP,https://api.spotify.com/v1/audio-analysis/21YENUOMMU5qHiILCjRwQP,141880,4
5a2hIQWInPjqkkFiUEgxoX,0.322,0.932,4,-4.252,0,0.163,8.57e-05,0.817,0.0969,0.376,138.042,audio_features,spotify:track:5a2hIQWInPjqkkFiUEgxoX,https://api.spotify.com/v1/tracks/5a2hIQWInPjqkkFiUEgxoX,https://api.spotify.com/v1/audio-analysis/5a2hIQWInPjqkkFiUEgxoX,244160,4
7ACxUo21jtTHzy7ZEV56vU,0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,audio_features,spotify:track:7ACxUo21jtTHzy7ZEV56vU,https://api.spotify.com/v1/tracks/7ACxUo21jtTHzy7ZEV56vU,https://api.spotify.com/v1/audio-analysis/7ACxUo21jtTHzy7ZEV56vU,293183,4
3Hl451i7KUVN84rr0n4U1o,0.635,0.296,3,-13.728,1,0.0298,0.562,1.97e-06,0.11,0.198,97.998,audio_features,spotify:track:3Hl451i7KUVN84rr0n4U1o,https://api.spotify.com/v1/tracks/3Hl451i7KUVN84rr0n4U1o,https://api.spotify.com/v1/audio-analysis/3Hl451i7KUVN84rr0n4U1o,227067,4
3zpj9dvJABiyMrmLCPw6i8,0.471,0.021,10,-24.385,1,0.0366,0.931,1.19e-06,0.103,0.356,107.796,audio_features,spotify:track:3zpj9dvJABiyMrmLCPw6i8,https://api.spotify.com/v1/tracks/3zpj9dvJABiyMrmLCPw6i8,https://api.spotify.com/v1/audio-analysis/3zpj9dvJABiyMrmLCPw6i8,164573,3
6QewNVIDKdSl8Y3ycuHIei,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,audio_features,spotify:track:6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/audio-analysis/6QewNVIDKdSl8Y3ycuHIei,292581,4
6Xtm8qDnhjaBZ3ZlzBZmCm,0.69,0.647,5,-8.319,0,0.0484,0.507,9.5e-06,0.118,0.3,100.745,audio_features,spotify:track:6Xtm8qDnhjaBZ3ZlzBZmCm,https://api.spotify.com/v1/tracks/6Xtm8qDnhjaBZ3ZlzBZmCm,https://api.spotify.com/v1/audio-analysis/6Xtm8qDnhjaBZ3ZlzBZmCm,203347,4
0LN5gIsS5tQSmRzQrHSaTR,0.697,0.787,5,-9.695,0,0.0305,0.232,0.587,0.0404,0.572,98.066,audio_features,spotify:track:0LN5gIsS5tQSmRzQrHSaTR,https://api.spotify.com/v1/tracks/0LN5gIsS5tQSmRzQrHSaTR,https://api.spotify.com/v1/audio-analysis/0LN5gIsS5tQSmRzQrHSaTR,339107,4
4JGfjGq1ySrwFhwXPERGA2,0.353,0.956,11,-8.327,1,0.0542,0.00124,0.00067,0.198,0.573,140.518,audio_features,spotify:track:4JGfjGq1ySrwFhwXPERGA2,https://api.spotify.com/v1/tracks/4JGfjGq1ySrwFhwXPERGA2,https://api.spotify.com/v1/audio-analysis/4JGfjGq1ySrwFhwXPERGA2,139667,4
5fy4vfEtv6lzqLx2Mt7stF,0.544,0.86,0,-6.151,0,0.0489,0.206,0.00108,0.213,0.284,127.129,audio_features,spotify:track:5fy4vfEtv6lzqLx2Mt7stF,https://api.spotify.com/v1/tracks/5fy4vfEtv6lzqLx2Mt7stF,https://api.spotify.com/v1/audio-analysis/5fy4vfEtv6lzqLx2Mt7stF,299253,4
4Dm32oO01YpIubCHaAtKkN,0.526,0.882,9,-4.006,1,0.0509,0.0014,0.0,0.144,0.424,144.982,audio_features,spotify:track:4Dm32oO01YpIubCHaAtKkN,https://api.spotify.com/v1/tracks/4Dm32oO01YpIubCHaAtKkN,https://api.spotify.com/v1/audio-analysis/4Dm32oO01YpIubCHaAtKkN,211493,4
3zBhihYUHBmGd2bcQIobrF,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,audio_features,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,163756,4
1i5oEx2vFczQ2sCY3c6Kn5,0.485,0.328,7,-11.853,1,0.0254,0.00596,0.0032,0.325,0.138,79.766,audio_features,spotify:track:1i5oEx2vFczQ2sCY3c6Kn5,https://api.spotify.com/v1/tracks/1i5oEx2vFczQ2sCY3c6Kn5,https://api.spotify.com/v1/audio-analysis/1i5oEx2vFczQ2sCY3c6Kn5,233133,4
6nsCaLa5hJDpoQImIWzJKG,0.562,0.536,4,-7.925,0,0.0306,0.0874,0.00651,0.254,0.589,74.058,audio_features,spotify:track:6nsCaLa5hJDpoQImIWzJKG,https://api.spotify.com/v1/tracks/6nsCaLa5hJDpoQImIWzJKG,https://api.spotify.com/v1/audio-analysis/6nsCaLa5hJDpoQImIWzJKG,382653,4
0Kdmqb5uTes3ew8MLVFbr3,0.275,0.791,0,-3.818,1,0.0385,0.124,0.0,0.206,0.461,174.315,audio_features,spotify:track:0Kdmqb5uTes3ew8MLVFbr3,https://api.spotify.com/v1/tracks/0Kdmqb5uTes3ew8MLVFbr3,https://api.spotify.com/v1/audio-analysis/0Kdmqb5uTes3ew8MLVFbr3,227680,4
0bybFti0XQtaXnVqIzTuGN,0.546,0.231,4,-17.403,1,0.0342,0.258,0.449,0.0505,0.411,128.723,audio_features,spotify:track:0bybFti0XQtaXnVqIzTuGN,https://api.spotify.com/v1/tracks/0bybFti0XQtaXnVqIzTuGN,https://api.spotify.com/v1/audio-analysis/0bybFti0XQtaXnVqIzTuGN,413200,4
26Cp8dnAmqRY6od1ZYQp6r,0.656,0.728,7,-12.39,1,0.0277,0.0214,0.000107,0.242,0.919,134.431,audio_features,spotify:track:26Cp8dnAmqRY6od1ZYQp6r,https://api.spotify.com/v1/tracks/26Cp8dnAmqRY6od1ZYQp6r,https://api.spotify.com/v1/audio-analysis/26Cp8dnAmqRY6od1ZYQp6r,164693,4
4KROoGIaPaR1pBHPnR3bwC,0.642,0.427,3,-8.471,1,0.0402,0.871,0.0904,0.124,0.404,82.344,audio_features,spotify:track:4KROoGIaPaR1pBHPnR3bwC,https://api.spotify.com/v1/tracks/4KROoGIaPaR1pBHPnR3bwC,https://api.spotify.com/v1/audio-analysis/4KROoGIaPaR1pBHPnR3bwC,124001,4
1xGkvw8sTnDujVFcMN6zvc,0.458,0.355,7,-13.198,1,0.0313,0.385,2.99e-05,0.413,0.393,75.728,audio_features,spotify:track:1xGkvw8sTnDujVFcMN6zvc,https://api.spotify.com/v1/tracks/1xGkvw8sTnDujVFcMN6zvc,https://api.spotify.com/v1/audio-analysis/1xGkvw8sTnDujVFcMN6zvc,256533,4
3lh3iiiJeiBXHSZw6u0kh6,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,audio_features,spotify:track:3lh3iiiJeiBXHSZw6u0kh6,https://api.spotify.com/v1/tracks/3lh3iiiJeiBXHSZw6u0kh6,https://api.spotify.com/v1/audio-analysis/3lh3iiiJeiBXHSZw6u0kh6,205613,4
