id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6DVySQASssOCxJOyWMY1jW,0.506,0.594,11,-9.733,1,0.111,0.283,4.33e-05,0.129,0.468,82.761,audio_features,spotify:track:6DVySQASssOCxJOyWMY1jW,https://api.spotify.com/v1/tracks/6DVySQASssOCxJOyWMY1jW,https://api.spotify.com/v1/audio-analysis/6DVySQASssOCxJOyWMY1jW,299387,4
2eJJjAWSBltPvGHEbAmZ3I,0.45,0.381,5,-8.013,1,0.0278,0.00848,1.74e-05,0.221,0.292,77.022,audio_features,spotify:track:2eJJjAWSBltPvGHEbAmZ3I,https://api.spotify.com/v1/tracks/2eJJjAWSBltPvGHEbAmZ3I,https://api.spotify.com/v1/audio-analysis/2eJJjAWSBltPvGHEbAmZ3I,201370,3
2dcoDVcOc9hGPbtZFtpcw3,0.472,0.357,5,-11.333,1,0.0284,0.516,0.00363,0.114,0.28,138.212,audio_features,spotify:track:2dcoDVcOc9hGPbtZFtpcw3,https://api.spotify.com/v1/tracks/2dcoDVcOc9hGPbtZFtpcw3,https://api.spotify.com/v1/audio-analysis/2dcoDVcOc9hGPbtZFtpcw3,284840,4
2nu1OmQ52ZXV6nqBN5UQp5,0.252,0.0793,9,-15.841,1,0.0328,0.935,5.38e-05,0.0956,0.118,86.725,audio_features,spotify:track:2nu1OmQ52ZXV6nqBN5UQp5,https://api.spotify.com/v1/tracks/2nu1OmQ52ZXV6nqBN5UQp5,https://api.spotify.com/v1/audio-analysis/2nu1OmQ52ZXV6nqBN5UQp5,211133,4
7dQC53NiYOY9gKg3Qsu2Bs,0.513,0.262,0,-16.875,1,0.0276,0.313,5.51e-06,0.456,0.357,108.383,audio_features,spotify:track:7dQC53NiYOY9gKg3Qsu2Bs,https://api.spotify.com/v1/tracks/7dQC53NiYOY9gKg3Qsu2Bs,https://api.spotify.com/v1/audio-analysis/7dQC53NiYOY9gKg3Qsu2Bs,243000,4
4FDVnEP4xp3v9uzmbUKyIE,0.337,0.213,8,-8.475,1,0.0286,0.793,0.0,0.231,0.249,84.1,audio_features,spotify:track:4FDVnEP4xp3v9uzmbUKyIE,https://api.spotify.com/v1/tracks/4FDVnEP4xp3v9uzmbUKyIE,https://api.spotify.com/v1/audio-analysis/4FDVnEP4xp3v9uzmbUKyIE,149733,4
3MmyrLEMNBwGicrY8x7jTs,0.599,0.924,1,-6.33,0,0.0442,0.0236,0.00263,0.297,0.962,98.03,audio_features,spotify:track:3MmyrLEMNBwGicrY8x7jTs,https://api.spotify.com/v1/tracks/3MmyrLEMNBwGicrY8x7jTs,https://api.spotify.com/v1/audio-analysis/3MmyrLEMNBwGicrY8x7jTs,233056,4
5XbtJ6R2QSEbnbkHG25Ncj,0.682,0.608,7,-12.102,1,0.27,0.477,0.0,0.106,0.741,82.037,audio_features,spotify:track:5XbtJ6R2QSEbnbkHG25Ncj,https://api.spotify.com/v1/tracks/5XbtJ6R2QSEbnbkHG25Ncj,https://api.spotify.com/v1/audio-analysis/5XbtJ6R2QSEbnbkHG25Ncj,210507,4
45wEtMzZLMCpcEyqX8Yzlw,0.235,0.502,8,-8.121,1,0.0291,0.07,0.0,0.0951,0.39,181.546,audio_features,spotify:track:45wEtMzZLMCpcEyqX8Yzlw,https://api.spotify.com/v1/tracks/45wEtMzZLMCpcEyqX8Yzlw,https://api.spotify.com/v1/audio-analysis/45wEtMzZLMCpcEyqX8Yzlw,195293,3
1kWqRB6PHLM9QTfaXuHpIV,0.251,0.263,8,-12.538,1,0.0327,0.93,0.00172,0.0954,0.199,177.21,audio_features,spotify:track:1kWqRB6PHLM9QTfaXuHpIV,https://api.spotify.com/v1/tracks/1kWqRB6PHLM9QTfaXuHpIV,https://api.spotify.com/v1/audio-analysis/1kWqRB6PHLM9QTfaXuHpIV,195160,4
6zFsz86nAj5gcvzyVqNL3k,0.54,0.0568,10,-20.508,1,0.0351,0.917,1.01e-06,0.12,0.506,111.791,audio_features,spotify:track:6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/tracks/6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/audio-analysis/6zFsz86nAj5gcvzyVqNL3k,171333,4
0GwVNKyG6DSL8gc72S4HGo,0.372,0.501,7,-5.275,1,0.0278,0.579,3.8e-06,0.233,0.121,141.562,audio_features,spotify:track:0GwVNKyG6DSL8gc72S4HGo,https://api.spotify.com/v1/tracks/0GwVNKyG6DSL8gc72S4HGo,https://api.spotify.com/v1/audio-analysis/0GwVNKyG6DSL8gc72S4HGo,316388,4
3zpj9dvJABiyMrmLCPw6i8,0.471,0.021,10,-24.385,1,0.0366,0.931,1.19e-06,0.103,0.356,107.796,audio_features,spotify:track:3zpj9dvJABiyMrmLCPw6i8,https://api.spotify.com/v1/tracks/3zpj9dvJABiyMrmLCPw6i8,https://api.spotify.com/v1/audio-analysis/3zpj9dvJABiyMrmLCPw6i8,164573,3
7txk7QK5AW1ADe9Y55GEuT,0.645,0.59,8,-15.26,1,0.0335,0.481,0.0,0.0798,0.962,115.749,audio_features,spotify:track:7txk7QK5AW1ADe9Y55GEuT,https://api.spotify.com/v1/tracks/7txk7QK5AW1ADe9Y55GEuT,https://api.spotify.com/v1/audio-analysis/7txk7QK5AW1ADe9Y55GEuT,134453,4
1EHSjiwM0hwvJR7v88p61N,0.366,0.891,1,-6.851,1,0.0387,0.388,0.837,0.161,0.961,92.81,audio_features,spotify:track:1EHSjiwM0hwvJR7v88p61N,https://api.spotify.com/v1/tracks/1EHSjiwM0hwvJR7v88p61N,https://api.spotify.com/v1/audio-analysis/1EHSjiwM0hwvJR7v88p61N,141597,4
0t8UXBkoR92xw7LCvh9ozM,0.279,0.777,7,-7.514,0,0.0753,0.00245,1.04e-06,0.643,0.261,125.773,audio_features,spotify:track:0t8UXBkoR92xw7LCvh9ozM,https://api.spotify.com/v1/tracks/0t8UXBkoR92xw7LCvh9ozM,https://api.spotify.com/v1/audio-analysis/0t8UXBkoR92xw7LCvh9ozM,142773,4
3NWcFiL6oCEagrFiTdDr1m,0.623,0.425,8,-13.045,1,0.0291,0.306,8.65e-05,0.108,0.392,116.593,audio_features,spotify:track:3NWcFiL6oCEagrFiTdDr1m,https://api.spotify.com/v1/tracks/3NWcFiL6oCEagrFiTdDr1m,https://api.spotify.com/v1/audio-analysis/3NWcFiL6oCEagrFiTdDr1m,315307,4
4gvea7UlDkAvsJBPZAd4oB,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,audio_features,spotify:track:4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/audio-analysis/4gvea7UlDkAvsJBPZAd4oB,288733,4
6PPhp1qpAjLUxQr75vSD4H,0.432,0.425,9,-12.165,1,0.0918,0.312,3.19e-06,0.105,0.589,144.821,audio_features,spotify:track:6PPhp1qpAjLUxQr75vSD4H,https://api.spotify.com/v1/tracks/6PPhp1qpAjLUxQr75vSD4H,https://api.spotify.com/v1/audio-analysis/6PPhp1qpAjLUxQr75vSD4H,291736,4
0QGwOFQChzflLAmPq5NwKo,0.555,0.377,1,-9.123,1,0.0295,0.671,0.0,0.128,0.619,78.986,audio_features,spotify:track:0QGwOFQChzflLAmPq5NwKo,https://api.spotify.com/v1/tracks/0QGwOFQChzflLAmPq5NwKo,https://api.spotify.com/v1/audio-analysis/0QGwOFQChzflLAmPq5NwKo,158253,4
4lJ6YVXQ0jUk5ILu0PSrA4,0.601,0.574,2,-8.166,1,0.03,0.579,1.14e-05,0.216,0.8,147.964,audio_features,spotify:track:4lJ6YVXQ0jUk5ILu0PSrA4,https://api.spotify.com/v1/tracks/4lJ6YVXQ0jUk5ILu0PSrA4,https://api.spotify.com/v1/audio-analysis/4lJ6YVXQ0jUk5ILu0PSrA4,214080,4
1JliNSftRCoPT6WyruaYTl,0.357,0.901,10,-5.059,0,0.0524,0.000105,8.31e-05,0.0789,0.412,146.312,audio_features,spotify:track:1JliNSftRCoPT6WyruaYTl,https://api.spotify.com/v1/tracks/1JliNSftRCoPT6WyruaYTl,https://api.spotify.com/v1/audio-analysis/1JliNSftRCoPT6WyruaYTl,226504,4
4B3RmT3cGvh8By3WY9pbIx,0.573,0.581,7,-3.325,1,0.0276,0.148,0.0,0.128,0.188,103.82,audio_features,spotify:track:4B3RmT3cGvh8By3WY9pbIx,https://api.spotify.com/v1/tracks/4B3RmT3cGvh8By3WY9pbIx,https://api.spotify.com/v1/audio-analysis/4B3RmT3cGvh8By3WY9pbIx,221293,4
7Lf7oSEVdzZqTA0kEDSlS5,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,audio_features,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333,4
0wEo4mwfs6tXYgCem9m9wP,0.765,0.291,2,-14.456,1,0.0397,0.787,0.000446,0.149,0.806,115.751,audio_features,spotify:track:0wEo4mwfs6tXYgCem9m9wP,https://api.spotify.com/v1/tracks/0wEo4mwfs6tXYgCem9m9wP,https://api.spotify.com/v1/audio-analysis/0wEo4mwfs6tXYgCem9m9wP,102987,4
6Y9kdB2O0h9gq9y2vclsWT,0.582,0.621,11,-6.183,0,0.283,0.00317,0.0,0.111,0.331,179.458,audio_features,spotify:track:6Y9kdB2O0h9gq9y2vclsWT,https://api.spotify.com/v1/tracks/6Y9kdB2O0h9gq9y2vclsWT,https://api.spotify.com/v1/audio-analysis/6Y9kdB2O0h9gq9y2vclsWT,261320,4
6vmAgl2y9MpoZKrVUXrPe5,0.276,0.235,0,-14.352,1,0.0315,0.94,1.01e-05,0.132,0.472,170.55,audio_features,spotify:track:6vmAgl2y9MpoZKrVUXrPe5,https://api.spotify.com/v1/tracks/6vmAgl2y9MpoZKrVUXrPe5,https://api.spotify.com/v1/audio-analysis/6vmAgl2y9MpoZKrVUXrPe5,149133,3
39qYD4J4BKvZMQgxfXl5bv,0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928,audio_features,spotify:track:39qYD4J4BKvZMQgxfXl5bv,https://api.spotify.com/v1/tracks/39qYD4J4BKvZMQgxfXl5bv,https://api.spotify.com/v1/audio-analysis/39qYD4J4BKvZMQgxfXl5bv,276280,4
3iA4foXIFpekwHyma7pRs1,0.646,0.809,1,-3.99,0,0.0282,0.0854,0.0,0.0806,0.588,139.2,audio_features,spotify:track:3iA4foXIFpekwHyma7pRs1,https://api.spotify.com/v1/tracks/3iA4foXIFpekwHyma7pRs1,https://api.spotify.com/v1/audio-analysis/3iA4foXIFpekwHyma7pRs1,229467,4
1Mf27cnAF1Q6Ko83XTM5d1,0.487,0.625,8,-5.112,1,0.0401,0.374,0.0,0.226,0.351,170.397,audio_features,spotify:track:1Mf27cnAF1Q6Ko83XTM5d1,https://api.spotify.com/v1/tracks/1Mf27cnAF1Q6Ko83XTM5d1,https://api.spotify.com/v1/audio-analysis/1Mf27cnAF1Q6Ko83XTM5d1,176093,4
7jIAttgQTpLDoNtykIQXjH,0.726,0.537,0,-8.896,1,0.114,0.316,0.0,0.0707,0.882,96.889,audio_features,spotify:track:7jIAttgQTpLDoNtykIQXjH,https://api.spotify.com/v1/tracks/7jIAttgQTpLDoNtykIQXjH,https://api.spotify.com/v1/audio-analysis/7jIAttgQTpLDoNtykIQXjH,145707,4
51TG9W3y9qyO8BY5RXKgnZ,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,audio_features,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/tracks/51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/audio-analysis/51TG9W3y9qyO8BY5RXKgnZ,246733,4
78bUGqKRoXN8kJY1AeWhzt,0.328,0.51,7,-9.791,1,0.0299,0.038,1.14e-06,0.118,0.244,92.45,audio_features,spotify:track:78bUGqKRoXN8kJY1AeWhzt,https://api.spotify.com/v1/tracks/78bUGqKRoXN8kJY1AeWhzt,https://api.spotify.com/v1/audio-analysis/78bUGqKRoXN8kJY1AeWhzt,390427,4
43DeSV93pJPT4lCZaWZ6b1,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,audio_features,spotify:track:43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/audio-analysis/43DeSV93pJPT4lCZaWZ6b1,266720,4
4TnUKixNWMfajncgdSwFoi,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.059,audio_features,spotify:track:4TnUKixNWMfajncgdSwFoi,https://api.spotify.com/v1/tracks/4TnUKixNWMfajncgdSwFoi,https://api.spotify.com/v1/audio-analysis/4TnUKixNWMfajncgdSwFoi,173467,4
63kd4m3VFxcJjPVVtbVNAu,0.0,0.405,0,-9.935,1,0.0,0.842,0.00114,0.198,0.0,0.0,audio_features,spotify:track:63kd4m3VFxcJjPVVtbVNAu,https://api.spotify.com/v1/tracks/63kd4m3VFxcJjPVVtbVNAu,https://api.spotify.com/v1/audio-analysis/63kd4m3VFxcJjPVVtbVNAu,147000,0
19b81HlBCWgFCYERlK5bI5,0.622,0.39,10,-14.114,0,0.0291,0.716,2.75e-06,0.377,0.695,101.761,audio_features,spotify:track:19b81HlBCWgFCYERlK5bI5,https://api.spotify.com/v1/tracks/19b81HlBCWgFCYERlK5bI5,https://api.spotify.com/v1/audio-analysis/19b81HlBCWgFCYERlK5bI5,128000,4
5EsPLgSs1UQIDJG0U00RuJ,0.493,0.0888,7,-15.836,1,0.0546,0.95,7.97e-06,0.173,0.262,100.182,audio_features,spotify:track:5EsPLgSs1UQIDJG0U00RuJ,https://api.spotify.com/v1/tracks/5EsPLgSs1UQIDJG0U00RuJ,https://api.spotify.com/v1/audio-analysis/5EsPLgSs1UQIDJG0U00RuJ,325600,3
1tL5a9jowsWMtn3wkFYsG9,0.679,0.374,11,-10.565,0,0.0482,0.402,2.49e-05,0.0541,0.871,80.86,audio_features,spotify:track:1tL5a9jowsWMtn3wkFYsG9,https://api.spotify.com/v1/tracks/1tL5a9jowsWMtn3wkFYsG9,https://api.spotify.com/v1/audio-analysis/1tL5a9jowsWMtn3wkFYsG9,306800,4
1JLn8RhQzHz3qDqsChcmBl,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,audio_features,spotify:track:1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/tracks/1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/audio-analysis/1JLn8RhQzHz3qDqsChcmBl,304787,4
4Ck4Qah5oq4a8hyVROESHj,0.605,0.837,5,-6.631,0,0.0592,0.42,5.36e-06,0.102,0.527,97.191,audio_features,spotify:track:4Ck4Qah5oq4a8hyVROESHj,https://api.spotify.com/v1/tracks/4Ck4Qah5oq4a8hyVROESHj,https://api.spotify.com/v1/audio-analysis/4Ck4Qah5oq4a8hyVROESHj,318400,4
7x0lFNGqvY9oFaJ4GCCHHR,0.572,0.824,2,-5.626,0,0.0349,0.448,0.00279,0.94,0.84,119.979,audio_features,spotify:track:7x0lFNGqvY9oFaJ4GCCHHR,https://api.spotify.com/v1/tracks/7x0lFNGqvY9oFaJ4GCCHHR,https://api.spotify.com/v1/audio-analysis/7x0lFNGqvY9oFaJ4GCCHHR,319453,4
3iMq9V0Ece9ubjWAYVcMwj,0.478,0.783,9,-7.346,1,0.0419,0.000126,0.582,0.225,0.746,156.337,audio_features,spotify:track:3iMq9V0Ece9ubjWAYVcMwj,https://api.spotify.com/v1/tracks/3iMq9V0Ece9ubjWAYVcMwj,https://api.spotify.com/v1/audio-analysis/3iMq9V0Ece9ubjWAYVcMwj,137653,4
5I9sHwLDX28tLtzVgKLtpr,0.366,0.391,3,-12.322,1,0.0425,0.854,0.0,0.352,0.461,119.182,audio_features,spotify:track:5I9sHwLDX28tLtzVgKLtpr,https://api.spotify.com/v1/tracks/5I9sHwLDX28tLtzVgKLtpr,https://api.spotify.com/v1/audio-analysis/5I9sHwLDX28tLtzVgKLtpr,164547,3
4jsEzsAPVje1NgXYq3e7SV,0.685,0.611,5,-8.892,0,0.0271,0.307,0.0011,0.134,0.7,121.065,audio_features,spotify:track:4jsEzsAPVje1NgXYq3e7SV,https://api.spotify.com/v1/tracks/4jsEzsAPVje1NgXYq3e7SV,https://api.spotify.com/v1/audio-analysis/4jsEzsAPVje1NgXYq3e7SV,220027,4
03s5inSZMzvL75LoBldjAo,0.612,0.245,1,-9.366,0,0.0305,0.877,0.164,0.0932,0.741,147.48,audio_features,spotify:track:03s5inSZMzvL75LoBldjAo,https://api.spotify.com/v1/tracks/03s5inSZMzvL75LoBldjAo,https://api.spotify.com/v1/audio-analysis/03s5inSZMzvL75LoBldjAo,193787,4
6CiPGcWJ3YykntxFjaaOJH,0.336,0.944,9,-5.414,0,0.0877,0.000592,0.0314,0.164,0.384,151.564,audio_features,spotify:track:6CiPGcWJ3YykntxFjaaOJH,https://api.spotify.com/v1/tracks/6CiPGcWJ3YykntxFjaaOJH,https://api.spotify.com/v1/audio-analysis/6CiPGcWJ3YykntxFjaaOJH,310387,4
4KvbH0GiowrUxQDY9uoSLd,0.648,0.597,6,-13.247,1,0.0283,0.0015,0.00021,0.0983,0.879,134.116,audio_features,spotify:track:4KvbH0GiowrUxQDY9uoSLd,https://api.spotify.com/v1/tracks/4KvbH0GiowrUxQDY9uoSLd,https://api.spotify.com/v1/audio-analysis/4KvbH0GiowrUxQDY9uoSLd,220440,4
7CiDwKE62N6ey3LyG6s7xc,0.408,0.338,4,-13.626,1,0.0431,0.521,0.000639,0.0732,0.1,133.943,audio_features,spotify:track:7CiDwKE62N6ey3LyG6s7xc,https://api.spotify.com/v1/tracks/7CiDwKE62N6ey3LyG6s7xc,https://api.spotify.com/v1/audio-analysis/7CiDwKE62N6ey3LyG6s7xc,177609,3
23Uv9xqLumDqEBNIdHhCcO,0.539,0.296,0,-11.74,1,0.0253,0.918,0.0056,0.127,0.545,85.622,audio_features,spotify:track:23Uv9xqLumDqEBNIdHhCcO,https://api.spotify.com/v1/tracks/23Uv9xqLumDqEBNIdHhCcO,https://api.spotify.com/v1/audio-analysis/23Uv9xqLumDqEBNIdHhCcO,233533,4
0S3gpZzlT9Hb7CCSV2owX7,0.282,0.656,8,-6.557,1,0.0302,0.0105,0.0,0.0892,0.242,139.352,audio_features,spotify:track:0S3gpZzlT9Hb7CCSV2owX7,https://api.spotify.com/v1/tracks/0S3gpZzlT9Hb7CCSV2owX7,https://api.spotify.com/v1/audio-analysis/0S3gpZzlT9Hb7CCSV2owX7,251867,4
6txWz9UapYHVxEd7dDIHXT,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,audio_features,spotify:track:6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/audio-analysis/6txWz9UapYHVxEd7dDIHXT,217107,4
1dgWTMoHwTUnQhOQ8SR5fV,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,audio_features,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV,https://api.spotify.com/v1/tracks/1dgWTMoHwTUnQhOQ8SR5fV,https://api.spotify.com/v1/audio-analysis/1dgWTMoHwTUnQhOQ8SR5fV,182960,4
6wqJeItl3Vc3az4ZicSQAB,0.291,0.974,6,-2.997,0,0.171,0.0177,5.44e-06,0.886,0.348,134.724,audio_features,spotify:track:6wqJeItl3Vc3az4ZicSQAB,https://api.spotify.com/v1/tracks/6wqJeItl3Vc3az4ZicSQAB,https://api.spotify.com/v1/audio-analysis/6wqJeItl3Vc3az4ZicSQAB,278600,4
519xI1wfOAJvHeV9kFdXaV,0.799,0.28,0,-20.749,1,0.301,0.0728,0.0,0.0842,0.67,88.224,audio_features,spotify:track:519xI1wfOAJvHeV9kFdXaV,https://api.spotify.com/v1/tracks/519xI1wfOAJvHeV9kFdXaV,https://api.spotify.com/v1/audio-analysis/519xI1wfOAJvHeV9kFdXaV,322733,4
5707A8XNKQT26Ciek7H9KV,0.442,0.835,7,-7.041,1,0.0295,0.00462,0.0855,0.169,0.683,156.396,audio_features,spotify:track:5707A8XNKQT26Ciek7H9KV,https://api.spotify.com/v1/tracks/5707A8XNKQT26Ciek7H9KV,https://api.spotify.com/v1/audio-analysis/5707A8XNKQT26Ciek7H9KV,231813,4
7sNKhnl4MZnHdMzvmC4jG5,0.663,0.511,7,-10.843,1,0.0259,0.0637,1.09e-06,0.101,0.579,114.003,audio_features,spotify:track:7sNKhnl4MZnHdMzvmC4jG5,https://api.spotify.com/v1/tracks/7sNKhnl4MZnHdMzvmC4jG5,https://api.spotify.com/v1/audio-analysis/7sNKhnl4MZnHdMzvmC4jG5,217827,4
3QnHWkNMY2mpy494Bis0ly,0.642,0.523,3,-8.579,1,0.11,0.772,3.26e-06,0.527,0.654,101.635,audio_features,spotify:track:3QnHWkNMY2mpy494Bis0ly,https://api.spotify.com/v1/tracks/3QnHWkNMY2mpy494Bis0ly,https://api.spotify.com/v1/audio-analysis/3QnHWkNMY2mpy494Bis0ly,185627,4
1PtQJZVZIdWIYdARpZRDFO,0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376,audio_features,spotify:track:1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/tracks/1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/audio-analysis/1PtQJZVZIdWIYdARpZRDFO,298933,4
2A6yzRGMgSQCUapR2ptm6A,0.397,0.207,0,-13.155,1,0.0331,0.701,3.07e-05,0.116,0.268,171.282,audio_features,spotify:track:2A6yzRGMgSQCUapR2ptm6A,https://api.spotify.com/v1/tracks/2A6yzRGMgSQCUapR2ptm6A,https://api.spotify.com/v1/audio-analysis/2A6yzRGMgSQCUapR2ptm6A,227600,4
4XdaaDFE881SlIaz31pTAG,0.435,0.956,8,-1.369,0,0.144,0.000448,0.655,0.343,0.103,174.029,audio_features,spotify:track:4XdaaDFE881SlIaz31pTAG,https://api.spotify.com/v1/tracks/4XdaaDFE881SlIaz31pTAG,https://api.spotify.com/v1/audio-analysis/4XdaaDFE881SlIaz31pTAG,342618,4
6d7PQZtTbHbcYqaygOW7vs,0.578,0.606,11,-6.402,1,0.0282,0.377,0.0,0.317,0.357,73.912,audio_features,spotify:track:6d7PQZtTbHbcYqaygOW7vs,https://api.spotify.com/v1/tracks/6d7PQZtTbHbcYqaygOW7vs,https://api.spotify.com/v1/audio-analysis/6d7PQZtTbHbcYqaygOW7vs,229427,4
2OOcagX0sr4SQuBbHJkE5I,0.53,0.614,7,-11.556,1,0.0408,0.283,0.0281,0.53,0.638,115.329,audio_features,spotify:track:2OOcagX0sr4SQuBbHJkE5I,https://api.spotify.com/v1/tracks/2OOcagX0sr4SQuBbHJkE5I,https://api.spotify.com/v1/audio-analysis/2OOcagX0sr4SQuBbHJkE5I,233600,4
3RAFcUBrCNaboRXoP3S5t1,0.568,0.981,2,-3.889,1,0.0887,0.00269,0.00275,0.0243,0.307,135.146,audio_features,spotify:track:3RAFcUBrCNaboRXoP3S5t1,https://api.spotify.com/v1/tracks/3RAFcUBrCNaboRXoP3S5t1,https://api.spotify.com/v1/audio-analysis/3RAFcUBrCNaboRXoP3S5t1,284120,4
