id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5jROdl6MhcmP3O7h2sVgtw,0.642,0.762,6,-7.411,1,0.0296,0.00967,5.72e-05,0.182,0.605,113.038,audio_features,spotify:track:5jROdl6MhcmP3O7h2sVgtw,https://api.spotify.com/v1/tracks/5jROdl6MhcmP3O7h2sVgtw,https://api.spotify.com/v1/audio-analysis/5jROdl6MhcmP3O7h2sVgtw,253200,4
2fihoO76h66Hio6noF4tQD,0.544,0.652,11,-6.938,0,0.0527,0.346,1.71e-06,0.114,0.519,145.039,audio_features,spotify:track:2fihoO76h66Hio6noF4tQD,https://api.spotify.com/v1/tracks/2fihoO76h66Hio6noF4tQD,https://api.spotify.com/v1/audio-analysis/2fihoO76h66Hio6noF4tQD,220571,4
4ibj6HRTdzkfvlDgxSXxCp,0.907,0.465,5,-7.123,0,0.288,0.0175,1.54e-05,0.117,0.188,141.957,audio_features,spotify:track:4ibj6HRTdzkfvlDgxSXxCp,https://api.spotify.com/v1/tracks/4ibj6HRTdzkfvlDgxSXxCp,https://api.spotify.com/v1/audio-analysis/4ibj6HRTdzkfvlDgxSXxCp,211692,4
0WQcnrsEqrY2e5nexGe3HX,0.9,0.532,0,-5.516,1,0.0744,0.0889,0.0,0.0533,0.592,140.023,audio_features,spotify:track:0WQcnrsEqrY2e5nexGe3HX,https://api.spotify.com/v1/tracks/0WQcnrsEqrY2e5nexGe3HX,https://api.spotify.com/v1/audio-analysis/0WQcnrsEqrY2e5nexGe3HX,236227,4
4MR6PGC6LHMSXbK8iCfpug,0.527,0.377,5,-9.762,1,0.0253,0.563,0.0,0.0799,0.313,143.977,audio_features,spotify:track:4MR6PGC6LHMSXbK8iCfpug,https://api.spotify.com/v1/tracks/4MR6PGC6LHMSXbK8iCfpug,https://api.spotify.com/v1/audio-analysis/4MR6PGC6LHMSXbK8iCfpug,164000,4
2pzlvIwI67SEfjLwkZISh8,0.735,0.639,9,-5.851,0,0.155,0.0731,0.0,0.323,0.714,92.946,audio_features,spotify:track:2pzlvIwI67SEfjLwkZISh8,https://api.spotify.com/v1/tracks/2pzlvIwI67SEfjLwkZISh8,https://api.spotify.com/v1/audio-analysis/2pzlvIwI67SEfjLwkZISh8,201352,4
4mChXwwU4xbiYIP7QQeLFP,0.626,0.524,3,-8.987,1,0.0411,0.566,1.14e-05,0.103,0.451,129.996,audio_features,spotify:track:4mChXwwU4xbiYIP7QQeLFP,https://api.spotify.com/v1/tracks/4mChXwwU4xbiYIP7QQeLFP,https://api.spotify.com/v1/audio-analysis/4mChXwwU4xbiYIP7QQeLFP,214186,4
2W5WCpIzIQ2kNzBlUMJGZm,0.687,0.792,2,-5.622,1,0.228,0.0203,0.0,0.0717,0.774,154.083,audio_features,spotify:track:2W5WCpIzIQ2kNzBlUMJGZm,https://api.spotify.com/v1/tracks/2W5WCpIzIQ2kNzBlUMJGZm,https://api.spotify.com/v1/audio-analysis/2W5WCpIzIQ2kNzBlUMJGZm,210160,4
0DILU9jjSTnCv1dcbUH3ib,0.748,0.492,11,-8.584,1,0.0498,0.151,0.0,0.146,0.483,145.097,audio_features,spotify:track:0DILU9jjSTnCv1dcbUH3ib,https://api.spotify.com/v1/tracks/0DILU9jjSTnCv1dcbUH3ib,https://api.spotify.com/v1/audio-analysis/0DILU9jjSTnCv1dcbUH3ib,144000,4
1yvSMyZn27M4wEslpSvB0D,0.621,0.585,10,-5.632,0,0.0457,0.12,1.91e-06,0.05,0.668,132.004,audio_features,spotify:track:1yvSMyZn27M4wEslpSvB0D,https://api.spotify.com/v1/tracks/1yvSMyZn27M4wEslpSvB0D,https://api.spotify.com/v1/audio-analysis/1yvSMyZn27M4wEslpSvB0D,199747,4
4e4fqjx0Izh4svvTef1z7e,0.642,0.772,10,-6.61,1,0.0848,0.0476,0.0,0.0646,0.589,153.995,audio_features,spotify:track:4e4fqjx0Izh4svvTef1z7e,https://api.spotify.com/v1/tracks/4e4fqjx0Izh4svvTef1z7e,https://api.spotify.com/v1/audio-analysis/4e4fqjx0Izh4svvTef1z7e,164205,4
46D7HOq5vevmjZbAzra0Xh,0.557,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.566,151.988,audio_features,spotify:track:46D7HOq5vevmjZbAzra0Xh,https://api.spotify.com/v1/tracks/46D7HOq5vevmjZbAzra0Xh,https://api.spotify.com/v1/audio-analysis/46D7HOq5vevmjZbAzra0Xh,186827,4
1bDbXMyjaUIooNwFE9wn0N,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3
7canqyzMKUYBq5DMRJMMoG,0.849,0.693,11,-6.149,0,0.21,0.0338,0.0,0.103,0.7,149.875,audio_features,spotify:track:7canqyzMKUYBq5DMRJMMoG,https://api.spotify.com/v1/tracks/7canqyzMKUYBq5DMRJMMoG,https://api.spotify.com/v1/audio-analysis/7canqyzMKUYBq5DMRJMMoG,166394,4
3MykNWa65IP2VN1Qa6B9yK,0.621,0.676,1,-7.808,1,0.0303,0.506,0.0675,0.0825,0.482,104.008,audio_features,spotify:track:3MykNWa65IP2VN1Qa6B9yK,https://api.spotify.com/v1/tracks/3MykNWa65IP2VN1Qa6B9yK,https://api.spotify.com/v1/audio-analysis/3MykNWa65IP2VN1Qa6B9yK,252493,4
2gAGWaK4wvt2xrFUlR4mK8,0.284,0.803,2,-5.293,0,0.173,0.302,0.0,0.242,0.553,67.536,audio_features,spotify:track:2gAGWaK4wvt2xrFUlR4mK8,https://api.spotify.com/v1/tracks/2gAGWaK4wvt2xrFUlR4mK8,https://api.spotify.com/v1/audio-analysis/2gAGWaK4wvt2xrFUlR4mK8,323960,4
