id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5WTxbyWTpoqhdxEN2szOnl,0.792,0.81,10,-5.198,0,0.0368,0.00609,0.000153,0.224,0.509,108.054,audio_features,spotify:track:5WTxbyWTpoqhdxEN2szOnl,https://api.spotify.com/v1/tracks/5WTxbyWTpoqhdxEN2szOnl,https://api.spotify.com/v1/audio-analysis/5WTxbyWTpoqhdxEN2szOnl,287293,4
0yHConG49418wPs8UfAt44,0.546,0.538,7,-7.886,0,0.0523,0.233,0.0,0.118,0.58,182.12,audio_features,spotify:track:0yHConG49418wPs8UfAt44,https://api.spotify.com/v1/tracks/0yHConG49418wPs8UfAt44,https://api.spotify.com/v1/audio-analysis/0yHConG49418wPs8UfAt44,295773,4
31xOx8PgBKBdXk5gfUvr0p,0.64,0.663,9,-11.08,0,0.0267,0.152,1.37e-06,0.116,0.689,113.758,audio_features,spotify:track:31xOx8PgBKBdXk5gfUvr0p,https://api.spotify.com/v1/tracks/31xOx8PgBKBdXk5gfUvr0p,https://api.spotify.com/v1/audio-analysis/31xOx8PgBKBdXk5gfUvr0p,239707,4
3PHLZ5wmtyZha1pp2405OT,0.719,0.22,11,-11.811,1,0.0294,0.736,9.4e-06,0.118,0.168,115.375,audio_features,spotify:track:3PHLZ5wmtyZha1pp2405OT,https://api.spotify.com/v1/tracks/3PHLZ5wmtyZha1pp2405OT,https://api.spotify.com/v1/audio-analysis/3PHLZ5wmtyZha1pp2405OT,259160,4
5VZwMq6yaFb04PCTfdNY3K,0.477,0.859,0,-8.625,1,0.0387,0.000333,0.000155,0.265,0.629,91.009,audio_features,spotify:track:5VZwMq6yaFb04PCTfdNY3K,https://api.spotify.com/v1/tracks/5VZwMq6yaFb04PCTfdNY3K,https://api.spotify.com/v1/audio-analysis/5VZwMq6yaFb04PCTfdNY3K,280213,4
0LAcM6I7ijW4VVW0aytl1t,0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,audio_features,spotify:track:0LAcM6I7ijW4VVW0aytl1t,https://api.spotify.com/v1/tracks/0LAcM6I7ijW4VVW0aytl1t,https://api.spotify.com/v1/audio-analysis/0LAcM6I7ijW4VVW0aytl1t,446146,3
05XNDab0Lhitzqk7tRpOnY,0.476,0.318,10,-10.953,1,0.0304,0.78,2e-06,0.104,0.311,126.495,audio_features,spotify:track:05XNDab0Lhitzqk7tRpOnY,https://api.spotify.com/v1/tracks/05XNDab0Lhitzqk7tRpOnY,https://api.spotify.com/v1/audio-analysis/05XNDab0Lhitzqk7tRpOnY,213027,4
5xEM5hIgJ1jjgcEBfpkt2F,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,audio_features,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507,4
3wdrHVkaD700qA8P3OjmYR,0.565,0.307,2,-12.136,1,0.0311,0.789,0.000979,0.0997,0.549,94.847,audio_features,spotify:track:3wdrHVkaD700qA8P3OjmYR,https://api.spotify.com/v1/tracks/3wdrHVkaD700qA8P3OjmYR,https://api.spotify.com/v1/audio-analysis/3wdrHVkaD700qA8P3OjmYR,102147,4
3AOtB88FXTw8k0BJF75Jte,0.405,0.94,1,-4.597,0,0.067,0.000191,0.0,0.11,0.344,159.976,audio_features,spotify:track:3AOtB88FXTw8k0BJF75Jte,https://api.spotify.com/v1/tracks/3AOtB88FXTw8k0BJF75Jte,https://api.spotify.com/v1/audio-analysis/3AOtB88FXTw8k0BJF75Jte,264750,4
3mLFCocZgUvih60frphM6l,0.806,0.405,6,-11.277,0,0.0727,0.508,0.0915,0.104,0.329,119.961,audio_features,spotify:track:3mLFCocZgUvih60frphM6l,https://api.spotify.com/v1/tracks/3mLFCocZgUvih60frphM6l,https://api.spotify.com/v1/audio-analysis/3mLFCocZgUvih60frphM6l,166390,4
2PdIo7ewQPuAsP99LVg9uy,0.69,0.681,9,-5.653,1,0.0379,0.0623,0.0,0.137,0.911,75.034,audio_features,spotify:track:2PdIo7ewQPuAsP99LVg9uy,https://api.spotify.com/v1/tracks/2PdIo7ewQPuAsP99LVg9uy,https://api.spotify.com/v1/audio-analysis/2PdIo7ewQPuAsP99LVg9uy,136147,4
17PXXzOygMyXXUNLngVN5u,0.539,0.114,2,-20.575,1,0.0346,0.882,0.00902,0.106,0.608,141.378,audio_features,spotify:track:17PXXzOygMyXXUNLngVN5u,https://api.spotify.com/v1/tracks/17PXXzOygMyXXUNLngVN5u,https://api.spotify.com/v1/audio-analysis/17PXXzOygMyXXUNLngVN5u,173733,3
1hAxuqDYmXMEfYWyDAKHri,0.65,0.416,7,-8.258,1,0.0302,0.0452,0.0,0.182,0.315,104.574,audio_features,spotify:track:1hAxuqDYmXMEfYWyDAKHri,https://api.spotify.com/v1/tracks/1hAxuqDYmXMEfYWyDAKHri,https://api.spotify.com/v1/audio-analysis/1hAxuqDYmXMEfYWyDAKHri,252758,4
5ckwOX7SVzt9OISbGkD299,0.577,0.0513,4,-21.308,1,0.033,0.845,0.000144,0.106,0.0681,68.39,audio_features,spotify:track:5ckwOX7SVzt9OISbGkD299,https://api.spotify.com/v1/tracks/5ckwOX7SVzt9OISbGkD299,https://api.spotify.com/v1/audio-analysis/5ckwOX7SVzt9OISbGkD299,208400,4
7B7lf3sIze5VR2WuYttn18,0.692,0.79,5,-14.065,1,0.0416,0.074,0.711,0.101,0.96,128.13,audio_features,spotify:track:7B7lf3sIze5VR2WuYttn18,https://api.spotify.com/v1/tracks/7B7lf3sIze5VR2WuYttn18,https://api.spotify.com/v1/audio-analysis/7B7lf3sIze5VR2WuYttn18,495187,4
3jIFcrHrnLgBio9z8mkMBo,0.732,0.949,9,-3.734,1,0.0831,0.00208,0.572,0.348,0.557,125.032,audio_features,spotify:track:3jIFcrHrnLgBio9z8mkMBo,https://api.spotify.com/v1/tracks/3jIFcrHrnLgBio9z8mkMBo,https://api.spotify.com/v1/audio-analysis/3jIFcrHrnLgBio9z8mkMBo,176720,4
4pdLyulbYLCrPmDzWWeJIZ,0.499,0.246,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.468,audio_features,spotify:track:4pdLyulbYLCrPmDzWWeJIZ,https://api.spotify.com/v1/tracks/4pdLyulbYLCrPmDzWWeJIZ,https://api.spotify.com/v1/audio-analysis/4pdLyulbYLCrPmDzWWeJIZ,181667,3
1ZhrREyOOeFV6TxDOyiPwu,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,audio_features,spotify:track:1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/tracks/1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/audio-analysis/1ZhrREyOOeFV6TxDOyiPwu,170173,4
3XorCFmcupSm5QS6hA9g4N,0.628,0.871,7,-6.44,1,0.0363,0.0077,1.64e-06,0.392,0.615,106.101,audio_features,spotify:track:3XorCFmcupSm5QS6hA9g4N,https://api.spotify.com/v1/tracks/3XorCFmcupSm5QS6hA9g4N,https://api.spotify.com/v1/audio-analysis/3XorCFmcupSm5QS6hA9g4N,232067,4
5MAxVpW70ZyynwwN1M5zKe,0.858,0.754,6,-1.582,1,0.0761,0.0168,0.0,0.0699,0.817,105.004,audio_features,spotify:track:5MAxVpW70ZyynwwN1M5zKe,https://api.spotify.com/v1/tracks/5MAxVpW70ZyynwwN1M5zKe,https://api.spotify.com/v1/audio-analysis/5MAxVpW70ZyynwwN1M5zKe,185856,4
6zGDIDjfDkPyNxrEERO3XG,0.58,0.885,0,-5.154,0,0.0715,0.1,0.00157,0.146,0.788,145.405,audio_features,spotify:track:6zGDIDjfDkPyNxrEERO3XG,https://api.spotify.com/v1/tracks/6zGDIDjfDkPyNxrEERO3XG,https://api.spotify.com/v1/audio-analysis/6zGDIDjfDkPyNxrEERO3XG,137933,4
33GgRQ2PCzLGotP6KWwj1T,0.481,0.714,11,-15.129,0,0.0284,0.0286,7.89e-05,0.28,0.831,173.282,audio_features,spotify:track:33GgRQ2PCzLGotP6KWwj1T,https://api.spotify.com/v1/tracks/33GgRQ2PCzLGotP6KWwj1T,https://api.spotify.com/v1/audio-analysis/33GgRQ2PCzLGotP6KWwj1T,257773,4
3e5eR2DBoHD2qR4HN3YmTv,0.729,0.447,5,-9.038,1,0.0387,0.598,0.000279,0.116,0.595,108.837,audio_features,spotify:track:3e5eR2DBoHD2qR4HN3YmTv,https://api.spotify.com/v1/tracks/3e5eR2DBoHD2qR4HN3YmTv,https://api.spotify.com/v1/audio-analysis/3e5eR2DBoHD2qR4HN3YmTv,155240,4
6YR2MkzMhojHBmW1TbXtZO,0.802,0.621,5,-7.932,0,0.0377,0.0975,0.0256,0.0627,0.81,95.906,audio_features,spotify:track:6YR2MkzMhojHBmW1TbXtZO,https://api.spotify.com/v1/tracks/6YR2MkzMhojHBmW1TbXtZO,https://api.spotify.com/v1/audio-analysis/6YR2MkzMhojHBmW1TbXtZO,242093,4
5t9KYe0Fhd5cW6UYT4qP8f,0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.449,audio_features,spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,https://api.spotify.com/v1/tracks/5t9KYe0Fhd5cW6UYT4qP8f,https://api.spotify.com/v1/audio-analysis/5t9KYe0Fhd5cW6UYT4qP8f,219027,4
62rlxI6g2PNaWsHoiRryto,0.563,0.443,5,-5.078,1,0.0247,0.842,0.0,0.293,0.313,80.962,audio_features,spotify:track:62rlxI6g2PNaWsHoiRryto,https://api.spotify.com/v1/tracks/62rlxI6g2PNaWsHoiRryto,https://api.spotify.com/v1/audio-analysis/62rlxI6g2PNaWsHoiRryto,217613,4
4yzFhsULEg65lbA7wjKaAQ,0.703,0.49,10,-8.714,1,0.0638,0.747,1.52e-05,0.154,0.709,113.108,audio_features,spotify:track:4yzFhsULEg65lbA7wjKaAQ,https://api.spotify.com/v1/tracks/4yzFhsULEg65lbA7wjKaAQ,https://api.spotify.com/v1/audio-analysis/4yzFhsULEg65lbA7wjKaAQ,183840,4
1jMaB19DiVR8OihLSuYFOt,0.457,0.902,7,-5.624,1,0.0313,2.17e-05,0.196,0.258,0.834,92.711,audio_features,spotify:track:1jMaB19DiVR8OihLSuYFOt,https://api.spotify.com/v1/tracks/1jMaB19DiVR8OihLSuYFOt,https://api.spotify.com/v1/audio-analysis/1jMaB19DiVR8OihLSuYFOt,246920,4
0ReVcdgO4LPZls7eZ3j3d9,0.267,0.231,1,-16.156,1,0.0445,0.721,0.0,0.0934,0.297,199.509,audio_features,spotify:track:0ReVcdgO4LPZls7eZ3j3d9,https://api.spotify.com/v1/tracks/0ReVcdgO4LPZls7eZ3j3d9,https://api.spotify.com/v1/audio-analysis/0ReVcdgO4LPZls7eZ3j3d9,166885,4
2SHQl3Z4eNiYs4ihugT9lm,0.152,0.132,11,-16.553,0,0.0373,0.937,0.000566,0.108,0.0501,90.225,audio_features,spotify:track:2SHQl3Z4eNiYs4ihugT9lm,https://api.spotify.com/v1/tracks/2SHQl3Z4eNiYs4ihugT9lm,https://api.spotify.com/v1/audio-analysis/2SHQl3Z4eNiYs4ihugT9lm,220187,4
5RfjD0G9aDkrwHAgwRc12u,0.608,0.766,1,-7.836,0,0.0294,0.379,0.0,0.117,0.897,108.312,audio_features,spotify:track:5RfjD0G9aDkrwHAgwRc12u,https://api.spotify.com/v1/tracks/5RfjD0G9aDkrwHAgwRc12u,https://api.spotify.com/v1/audio-analysis/5RfjD0G9aDkrwHAgwRc12u,272373,4
5EUsI3LIV042IV5ydksV9y,0.455,0.29,0,-11.473,1,0.0288,0.0614,0.00225,0.101,0.169,88.523,audio_features,spotify:track:5EUsI3LIV042IV5ydksV9y,https://api.spotify.com/v1/tracks/5EUsI3LIV042IV5ydksV9y,https://api.spotify.com/v1/audio-analysis/5EUsI3LIV042IV5ydksV9y,302907,4
0zwcPe8iA03QxHUyGumhjK,0.553,0.861,3,-5.021,1,0.0396,0.0714,2.99e-05,0.113,0.683,125.94,audio_features,spotify:track:0zwcPe8iA03QxHUyGumhjK,https://api.spotify.com/v1/tracks/0zwcPe8iA03QxHUyGumhjK,https://api.spotify.com/v1/audio-analysis/0zwcPe8iA03QxHUyGumhjK,226840,4
2GxCTEXhba060skpicYxTk,0.465,0.494,4,-6.813,0,0.0364,0.837,0.0,0.434,0.456,123.24,audio_features,spotify:track:2GxCTEXhba060skpicYxTk,https://api.spotify.com/v1/tracks/2GxCTEXhba060skpicYxTk,https://api.spotify.com/v1/audio-analysis/2GxCTEXhba060skpicYxTk,317200,4
7jKqBoo7SCSQnYd8xRW6AV,0.289,0.936,9,-5.93,1,0.114,7.29e-05,0.0034,0.161,0.25,168.151,audio_features,spotify:track:7jKqBoo7SCSQnYd8xRW6AV,https://api.spotify.com/v1/tracks/7jKqBoo7SCSQnYd8xRW6AV,https://api.spotify.com/v1/audio-analysis/7jKqBoo7SCSQnYd8xRW6AV,214933,4
7pu8AhGUxHZSCWTkQ2eb5M,0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,audio_features,spotify:track:7pu8AhGUxHZSCWTkQ2eb5M,https://api.spotify.com/v1/tracks/7pu8AhGUxHZSCWTkQ2eb5M,https://api.spotify.com/v1/audio-analysis/7pu8AhGUxHZSCWTkQ2eb5M,169187,4
0EXAOtvjnc4ayrzQoDB0yR,0.457,0.834,2,-6.518,1,0.052,0.00208,0.0969,0.119,0.146,165.097,audio_features,spotify:track:0EXAOtvjnc4ayrzQoDB0yR,https://api.spotify.com/v1/tracks/0EXAOtvjnc4ayrzQoDB0yR,https://api.spotify.com/v1/audio-analysis/0EXAOtvjnc4ayrzQoDB0yR,245640,4
0hhzJEusz6r7f0eL1Uc8kw,0.698,0.643,2,-16.985,1,0.0649,0.803,0.0799,0.704,0.714,128.22,audio_features,spotify:track:0hhzJEusz6r7f0eL1Uc8kw,https://api.spotify.com/v1/tracks/0hhzJEusz6r7f0eL1Uc8kw,https://api.spotify.com/v1/audio-analysis/0hhzJEusz6r7f0eL1Uc8kw,254000,4
08K8MdmjZCzN2NVE5O6zNI,0.528,0.121,9,-20.764,1,0.0433,0.925,0.00079,0.694,0.665,145.911,audio_features,spotify:track:08K8MdmjZCzN2NVE5O6zNI,https://api.spotify.com/v1/tracks/08K8MdmjZCzN2NVE5O6zNI,https://api.spotify.com/v1/audio-analysis/08K8MdmjZCzN2NVE5O6zNI,259067,1
2ROZkHmSV46OD2ESB6gpzs,0.372,0.0108,6,-32.808,1,0.0445,0.995,0.918,0.11,0.202,122.209,audio_features,spotify:track:2ROZkHmSV46OD2ESB6gpzs,https://api.spotify.com/v1/tracks/2ROZkHmSV46OD2ESB6gpzs,https://api.spotify.com/v1/audio-analysis/2ROZkHmSV46OD2ESB6gpzs,123750,4
6qLEOZvf5gI7kWE63JE7p3,0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,audio_features,spotify:track:6qLEOZvf5gI7kWE63JE7p3,https://api.spotify.com/v1/tracks/6qLEOZvf5gI7kWE63JE7p3,https://api.spotify.com/v1/audio-analysis/6qLEOZvf5gI7kWE63JE7p3,194853,4
2XXRfOIeQ9oIkSAqgW0kNr,0.304,0.628,8,-7.566,0,0.0313,0.00021,0.0412,0.0767,0.417,145.376,audio_features,spotify:track:2XXRfOIeQ9oIkSAqgW0kNr,https://api.spotify.com/v1/tracks/2XXRfOIeQ9oIkSAqgW0kNr,https://api.spotify.com/v1/audio-analysis/2XXRfOIeQ9oIkSAqgW0kNr,234307,4
7LcfRTgAVTs5pQGEQgUEzN,0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047,audio_features,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,201160,4
4lUmnwRybYH7mMzf16xB0y,0.596,0.65,9,-5.167,1,0.337,0.138,0.0,0.14,0.188,133.997,audio_features,spotify:track:4lUmnwRybYH7mMzf16xB0y,https://api.spotify.com/v1/tracks/4lUmnwRybYH7mMzf16xB0y,https://api.spotify.com/v1/audio-analysis/4lUmnwRybYH7mMzf16xB0y,257428,4
6HnEqvov7yVLsi0JWIbzGv,0.683,0.338,0,-6.86,1,0.0759,0.522,0.0,0.0599,0.97,149.992,audio_features,spotify:track:6HnEqvov7yVLsi0JWIbzGv,https://api.spotify.com/v1/tracks/6HnEqvov7yVLsi0JWIbzGv,https://api.spotify.com/v1/audio-analysis/6HnEqvov7yVLsi0JWIbzGv,124475,3
7tfU4RbAplDFNi7lFllXVx,0.438,0.93,9,-4.959,1,0.0484,0.0188,0.349,0.196,0.782,104.812,audio_features,spotify:track:7tfU4RbAplDFNi7lFllXVx,https://api.spotify.com/v1/tracks/7tfU4RbAplDFNi7lFllXVx,https://api.spotify.com/v1/audio-analysis/7tfU4RbAplDFNi7lFllXVx,175053,4
3FGZL1koITYdeONMpjy9ik,0.581,0.797,3,-7.223,1,0.0278,0.121,1.55e-06,0.0844,0.321,103.372,audio_features,spotify:track:3FGZL1koITYdeONMpjy9ik,https://api.spotify.com/v1/tracks/3FGZL1koITYdeONMpjy9ik,https://api.spotify.com/v1/audio-analysis/3FGZL1koITYdeONMpjy9ik,292427,4
7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,audio_features,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734,4
4YwbSZaYeYja8Umyt222Qf,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,audio_features,spotify:track:4YwbSZaYeYja8Umyt222Qf,https://api.spotify.com/v1/tracks/4YwbSZaYeYja8Umyt222Qf,https://api.spotify.com/v1/audio-analysis/4YwbSZaYeYja8Umyt222Qf,175747,4
56ilrbKJF2bph5W6eZaM5E,0.308,0.0427,7,-24.709,1,0.0336,0.865,0.0,0.179,0.383,158.399,audio_features,spotify:track:56ilrbKJF2bph5W6eZaM5E,https://api.spotify.com/v1/tracks/56ilrbKJF2bph5W6eZaM5E,https://api.spotify.com/v1/audio-analysis/56ilrbKJF2bph5W6eZaM5E,195067,4
5zWZ9iNevP0397xB3jWV2z,0.783,0.836,0,-9.223,0,0.0486,0.396,0.0236,0.135,0.831,108.966,audio_features,spotify:track:5zWZ9iNevP0397xB3jWV2z,https://api.spotify.com/v1/tracks/5zWZ9iNevP0397xB3jWV2z,https://api.spotify.com/v1/audio-analysis/5zWZ9iNevP0397xB3jWV2z,222667,4
2RaA6kIcvomt77qlIgGhCT,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,audio_features,spotify:track:2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/tracks/2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/audio-analysis/2RaA6kIcvomt77qlIgGhCT,153840,4
2feI0z44UeDB0zevkn09q8,0.231,0.147,11,-16.793,1,0.0336,0.885,0.00255,0.207,0.139,81.493,audio_features,spotify:track:2feI0z44UeDB0zevkn09q8,https://api.spotify.com/v1/tracks/2feI0z44UeDB0zevkn09q8,https://api.spotify.com/v1/audio-analysis/2feI0z44UeDB0zevkn09q8,197533,3
4KoecuyOpZaNFZ0UqVsllc,0.817,0.585,5,-4.688,1,0.0301,0.439,0.0,0.147,0.916,105.014,audio_features,spotify:track:4KoecuyOpZaNFZ0UqVsllc,https://api.spotify.com/v1/tracks/4KoecuyOpZaNFZ0UqVsllc,https://api.spotify.com/v1/audio-analysis/4KoecuyOpZaNFZ0UqVsllc,218440,4
2w54IE3wgj5XLoklpnFgJ8,0.395,0.746,9,-9.186,1,0.0567,0.022,0.00849,0.317,0.718,130.505,audio_features,spotify:track:2w54IE3wgj5XLoklpnFgJ8,https://api.spotify.com/v1/tracks/2w54IE3wgj5XLoklpnFgJ8,https://api.spotify.com/v1/audio-analysis/2w54IE3wgj5XLoklpnFgJ8,270800,4
6PwEkdx9LY4KI7g6L9IjL4,0.724,0.377,9,-6.014,1,0.036,0.538,0.0,0.0695,0.871,159.432,audio_features,spotify:track:6PwEkdx9LY4KI7g6L9IjL4,https://api.spotify.com/v1/tracks/6PwEkdx9LY4KI7g6L9IjL4,https://api.spotify.com/v1/audio-analysis/6PwEkdx9LY4KI7g6L9IjL4,138093,4
5ZkAx8zjLiSs1nMmBwJoZS,0.638,0.831,11,-6.812,0,0.081,0.0263,0.0,0.0491,0.388,127.975,audio_features,spotify:track:5ZkAx8zjLiSs1nMmBwJoZS,https://api.spotify.com/v1/tracks/5ZkAx8zjLiSs1nMmBwJoZS,https://api.spotify.com/v1/audio-analysis/5ZkAx8zjLiSs1nMmBwJoZS,218093,4
0ZNDNZInUk1JJRCjeWzVZc,0.659,0.682,1,-9.668,0,0.137,0.416,0.0,0.314,0.913,141.556,audio_features,spotify:track:0ZNDNZInUk1JJRCjeWzVZc,https://api.spotify.com/v1/tracks/0ZNDNZInUk1JJRCjeWzVZc,https://api.spotify.com/v1/audio-analysis/0ZNDNZInUk1JJRCjeWzVZc,128653,4
7u1ZLoO1NonHqLky9BqQlS,0.853,0.793,10,-10.043,0,0.193,0.241,0.562,0.0642,0.145,119.963,audio_features,spotify:track:7u1ZLoO1NonHqLky9BqQlS,https://api.spotify.com/v1/tracks/7u1ZLoO1NonHqLky9BqQlS,https://api.spotify.com/v1/audio-analysis/7u1ZLoO1NonHqLky9BqQlS,140755,4
